,Unnamed: 0,sys_id,product_id,product_name,product_en_name,category,supplier_name,brand_name,keyword,description,data_time,data_status
611,611,612,36634,Angel Lala 女性調理必備組 補鐵好氣色,Angel Lala PO.OG Collagen Pomegranate Flavor(15packs/box)+Heme & Iron(30 capsules/box),保健,(Angel LaLa/家倍健優加)維康生醫實業有限公司,Angel Lala,"膠原蛋白凍,美顏,AngelLaLa,天使娜拉,楊謹華,保健食品,美容精華,紅石榴,鐡,膠原蛋白,玻尿酸,青春光彩,修護潤顏,明亮氣色,光彩動人,美容食品,collagen,beauty-supplement,iron",現代女性工作生活忙碌，還必須面對每個月經期會大量缺乏鐵。  加上蛋白聚醣、膠原蛋白會隨年齡增長迅速流失，讓狀態疲憊缺水失去澎潤光采、氣色菜菜子。  天使娜拉膠原蛋白獲國際品質金牌獎、SNQ國家標章肯定。  EX膠原蛋白胜肽 鐵採日本蛋白聚醣、日本專利PO‧OG膠原蛋白胜肽、法國Peptan®小分子膠原蛋白  添加好吸收好利用、無金屬異味的Lipofer™微膠囊化鐵，是構成血紅素與肌紅素的重要成份，有助紅血球的形成、有助於氧氣的輸送與利用，養顏美容、提升紅潤好氣色  還有風靡韓國女星新一代保養成份-專利紅石,2022-10-01,0
612,612,613,36633,50%OFF！ 買1送1 德國Mivolis 血橙口味維他命C發泡錠 20錠/裝,50%OFF！ Buy 1 Get 1 Free Mivolis Vitamin C Effervescent Tablets(20 tabs/pcs),保健,(歐洲保養專家)勇昌貿易有限公司,1838歐洲保養專家,"Europe Skin Care,歐洲保養,保健飲品,德國發泡錠,健康發泡錠,活力,養顏美容,維他命C,綜合維他命,鈣,綜合礦物質,鎂",．德國製造 ．迅速溶解 完整吸收 ．煥發活力 健康養顏,2022-10-01,0
613,613,614,36632,PWP BHK's 光萃維他命C雙層錠 30顆/袋,PWP BHK's Vitamin C Double Layer Tablets(30 tablets/pack),保健,(BHK's)帝力股份有限公司,BHK's,"BHK-Prevention,强身護體,維生素 Vitamin,養顏美白 Whitening,BHKs,美白養顏,美白養妍,Collagen,維他命C,Vitamin,Vitamin C,抗氧化,亮白,美白錠,美白膠囊,抗老化,黑色素,淡斑,Dark Spot Corrector",全天候24Hr抗氧、抗老化  持續閃耀 每天神采奕奕!!!  维他命C x 维他命E x 姜黄 速崩技術 x 緩釋技術 速崩層 ▶ 迅速灌注抗氧力 緩釋層 ▶ 持續加强美激力 雙效加乘 吸收力5倍 GMP廠生產製造 高單位補給 容量：30粒/袋,2022-10-01,0
614,614,615,36631,PWP BHK's 綠蜂膠薄荷錠 15粒/袋,PWP BHK's Green Bee Propolis Lozenges(15 pcs/pack),保健,(BHK's)帝力股份有限公司,BHK's,"BHK-Prevention,BHKs,潤喉,口腔保健,Green Bee Propolis,蜂膠錠,口含錠,喉糖,涼糖,龍眼蜜,Throat Candy,降火氣,酵素錠,Cough Sweet,Throat Lozenge,Cough Mixture,Cough Syrup,生津止咳",總類黃酮含量達6%以上，超越頂級蜂膠規格(需>2%)！ *台灣龍眼蜜、薑黃、維他命C：富含天然酵素、健康營養素，滋養潤喉、降火氣。 *高純度薄荷精華：讓你體驗勁涼舒適，維持好口氣。,2022-10-01,0
615,615,616,36630,Dore Dore 美白明亮精華液 30ml,Dore Dore Whiteskin Serum(30ml),保養,(Dore Dore)朵朵洋行有限公司,Dore Dore,"doredore,朵朵,臉部保養,提亮肌膚,淡斑精華,黑色素,美白色修,修護精華,美白精華液,亮膚精華液,brightening serum,whitening serum,hydrating serum",．作用於容易堆積皮脂的毛乳 ．在收緊毛孔的同時調整肌膚紋理 ．改善痘痕、毛孔、肌膚紋理得到改善 ．自然便能擁有白皙透明的肌膚,2022-10-01,0
616,616,617,36629,自然主意主廚推薦美食團,Natural's Idea Soda Cracker,美食,(自然主意 酷覓星)維世康國際股份有限公司,自然主意,,* 連續7年榮獲世界美食評鑑大賞ITQI 風味絕佳獎殊榮 * 連續三年榮獲國際品質評鑑大賞Monde Selection金獎肯定 * 連續三年榮獲英國Great Taste Award星級美食大賞一星榮耀 * 紐澳最高榮譽三帽主廚、米其林餐盤推薦主廚 Nobu 李信男 真心推薦 * 嚴選澳洲優質小麥，最天然的純淨的餅乾香 * 添加亞麻仁籽、奇亞籽等多種超級食物，吃得營養又健康 * 使用無氫化的棕櫚油，享受美味無負擔,2022-10-01,0
617,617,618,36628,買3送1 木酢達人 廚房清潔噴霧 350ml,Buy 3 Get 1 Free Natural Wood Natural Kitchen Cleaner(350ml),生活,(木酢達人)盛發生物科技有限公司,木酢達人,"5周年慶,木酢5年,Dawoko-Kitchen,清潔 Cleaning,廚房清潔劑,廚房清潔噴霧,天然清潔劑,天然清潔噴霧,Cleansing Spray,廚房用品,清潔用品,清潔劑,除油污,廚房清潔,Kitchen Cleaning",木酢達人 天然木酢廚房清潔噴霧 350ml 推翻溶解除油污原理，採用「採循循善誘，化 敵為友」的特殊生物慣性機制，讓油垢變成去 除油垢的好幫手,2022-10-01,0
618,618,619,36627,買4送1 木酢達人 按壓型木酢洗碗慕斯 340ml,Buy 4 Get 1 Free Dawoko Cleansing Dish Mousse Press Type(340ml),生活,(木酢達人)盛發生物科技有限公司,木酢達人,"5周年慶,木酢5年,Dawoko-Kitchen,碗盤清潔慕斯,Cleansing Mousse,Dish Cleansing,Bottle Cleansing,洗碗慕絲,精油慕斯,廚房用品,清潔用品,Dish Wash,按壓洗碗精,洗碗精,洗碗液,蔬果清洗",．加強去汙好洗無殘留 ．安心成份 守護雙手 ．可清洗蔬果、奶瓶、餐具等,2022-10-01,0
619,619,620,36626,超值4入組 木酢達人 精餾木酢液原液 500ml,Dawoko Distilled Wood Vinegar Liquid(500ml×4),生活,(木酢達人)盛發生物科技有限公司,木酢達人,"Dawoko-Antibacterial,木酢液,抗菌除臭,敏感肌膚,環境清潔,居家清潔,乾洗手噴霧,抗菌噴霧,除臭噴霧,Liquid Deodorant,Antibacterial Spray",用天然的最好，打造全家健康品質生活  台灣製造 品質保證 市面上木酢液的領導品牌!  多用途：除臭、抗菌、溫和角質、舒緩身心 可用於居家環境清潔，擦拭地板、常用品 可噴在濕紙巾上擦拭全身，改善膚質，坐月子婦女也可擦頭髮，分解油脂、除臭抗菌 可用在泡腳、噴鞋，去除“香港腳”異味 特別功用：噴在農作物上具“施肥”“防蟲咬”“改善土質”功效!噴寵物身上也能防蟲咬喔!,2022-10-01,0
620,620,621,36625,50%OFF！ 限量8組 買1送1 德國Diplona 沙龍系列 摩洛哥堅果護髮油 100ml,50%OFF！ Limited 8 Set Buy 1 Get 1 Free Diplona Professional Hair Oil(100ml),生活,(歐洲保養專家)勇昌貿易有限公司,1838歐洲保養專家,"Europe Skin Care,歐洲保養,Kernel Oil,Oil Therapy,摩洛哥護髮,堅果油,摩洛哥潤髮,Argan Oil,Moroccanoil,免沖洗護髮,hair treatment,護髮用品","急救型!搶救分岔斷裂 100% 德國原裝進口 為乾澀毛躁髮絲所設計  為乾澀、毛躁的髮絲提供全方位的保養全新您的油脂療癒專家系列針對受傷髮質所研發， 含創新保養配方、能儲存頭髮的光澤 、增加亮度並柔軟髮絲， 從髮根到髮尾的強健髮絲 。 潤髮乳 整救乾澀毛躁的頭髮,，撫順髮絲的表面並減少毛躁。",2022-10-01,0
621,621,622,36624,50%OFF！ 限量4組 義大利Rudy 鳶尾花香沐浴露 1000ml,50%OFF！ Limited 4 Set Rudy Puro Iris Fragrance Body Wash(1000ml),生活,(歐洲保養專家)勇昌貿易有限公司,1838歐洲保養專家,"Europe Skin Care,歐洲保養,義大利Rudy沐浴乳,沐浴精,Toiletry,Moisturizing,保水,滋潤,乾裂,乾燥,緊緻,Firming,毛孔,Pore,修護,Repairing,抗皺,Anti-Wrinkle,防老,Anti-aging,美白,身體清潔,Body Cleanser,洗澡用品,清潔用品",沐浴後的肌膚光滑細緻，香味清新舒爽。無皂基配方，泡沫細緻豐富 第一次使用就有明顯的保水與滋潤效果，洗後肌膚柔潤不乾澀。 防止肌膚乾裂，淨化肌膚、緊緻毛孔、加強白肌。可修護肌膚，同步獲得潤澤 舒緩、抗皺、防老化、緊實緊緻、彈力、嫩白 七重呵護。 主要效能：長期使用會使肌膚更加白嫩。,2022-10-01,0
622,622,623,36623,50%OFF！ 限量12組 買1送1 德國Numis med樂美思 舒敏系列 pH5.5 保濕修護化妝水 200ml,50%OFF！ Limited 12 Set Buy 1 Get 1 Free Numis med Sensitive pH5.5 Moisturizing Facial Toner(200ml),保養,(歐洲保養專家)勇昌貿易有限公司,1838歐洲保養專家,"Europe Skin Care,歐洲保養,1838,臉部保養,臉部化妝水,爽膚水,保濕滋潤,舒緩,敏弱肌膚,緊緻肌膚,Hydrating,firming,Lotion,Facial care,toner",．專為敏弱肌膚開發 ．換季保濕 補水修護 ．清爽無負擔 敏弱更可用 ．柔嫩滋潤 維持光滑健康,2022-10-01,0
623,623,624,36622,免運！UNICAT 奇蹟煥顏發光組,Free Shipping！UNICAT All-In-One Essence Set,彩妝,(Unicat)瑞絲國際貿易有限公司,UNICAT,"變臉貓,美白素顏霜,臉部保養,乳液,亮白素顏霜,煥白保濕霜,煥白素顏霜,保濕霜,修護霜,Gold Lightening Cream,Toning Cream,Unicat-Toning-Cream",Q10精華：可前導注水、抗氧充沛、深層補水。鑽白素顏霜：全效修護、改善暗沉、自然嫩白。,2022-10-01,0
624,624,625,36621,2入加碼贈 UNICAT 爆水霜 水潤保濕凝霜50ml×2 送保濕精華水150ml,Twin Pack UNICAT Perfect Beauty Extreme Hydrating Water Cream(50ml×2) Free Hydra Essence Toner(150ml),保養,(Unicat)瑞絲國際貿易有限公司,UNICAT,"變臉貓,輕乳霜,水潤保濕凝霜,變臉貓,奇蹟霜,爆水霜,保濕霜,水凝霜,美白霜,妝前保濕,日霜,面霜,晚安凍膜,面膜,醫美凍膜,凍膜,cream,Hydrating,moisturizing,gel mask",「女人我最大」推薦！奶霜質地，不黏膩，一抹就推開。 含有專利保濕成分r-PGA 保濕力加倍 一抹可以爆出千倍水分子，有效舒緩 / 嫩白 / 細緻 / 保濕/ 補水。,2022-10-01,0
625,625,626,36620,單片體驗特惠價 UNICAT 极致8HR保水果冻面膜,UNICAT Premium Hydrogel Plump Mask×1 pcs,保養,(Unicat)瑞絲國際貿易有限公司,UNICAT,"保水面膜,长效面膜,抗氧化面膜,好吸收面膜,抗老面膜,果冻面膜",對抗肌膚出老問題，超強抗氧、保濕舒敏。可達到深層注入水分，幫助肌膚補水保濕。布膜輕薄，緊密貼合輪廓 。,2022-10-01,0
626,626,627,36619,單片體驗特惠價 UNICAT 超导奶皮面膜 可任選,UNICAT Intensive Facial Mask×1 pcs(optional),保養,(Unicat)瑞絲國際貿易有限公司,UNICAT,"代谢面膜,吸油面膜,保养面膜,生物纤维面膜,毛孔面膜,粉刺面膜,保湿面膜",最新凝凍精華，3秒引爆水循環 。一敷瞬間加壓，釋放能量滲透飽水。水潤保濕款：帶來持久的滋潤效果，達到補水、彈潤、舒緩抗氧。  瑩潤亮膚款：肌膚做到無暇更發光，達到淨白、細緻、緊實光澤感。,2022-10-01,0
627,627,628,36618,UNICAT 水潤淨膚平衡洗面乳 100ml,UNICAT Moist Balance Cleansing Foam(100ml),保養,(Unicat)瑞絲國際貿易有限公司,UNICAT,"變臉貓,酵素洗面乳,臉部清潔,毛孔,提亮,亮白,去角質,保水,補水,保濕,卸妝,卸妝乳,水潤,CleansingFoam,Facial Cleaning,Pore,Brightening,Exfoliate,Hydrating,Moisturizing,Makeup Remover","以天然植物為原料，清潔力適中，低敏性清潔成分。 泡沫細密，可以在清潔皮膚的同時，不消弱肌膚角質層防禦力，保護敏弱肌。 平衡肌膚油水，潔淨清爽不傷肌，洗後水潤不乾澀。清潔同時為肌膚做保濕,調理油性敏弱及黯沉肌膚。",2022-10-01,0
628,628,629,36617,單片體驗特惠價 UNICAT 升级版黄金黑面膜 可任選,"UNICAT Gold Black Mask(1 pcs,optional)",保養,(Unicat)瑞絲國際貿易有限公司,UNICAT,"长碳黑面膜,竹炭黑面膜,金箔面膜,金箔黑面膜,保湿面膜,美白面膜,控油面膜,黄金黑面膜,植萃面膜",採用高科技工藝精製而成高吸附竹纖維面膜布。雪肌亮膚彈潤黃金黑面膜幫助淡化斑點，使肌膚白皙透亮光澤。無油光平衡淨顏黃金黑面膜舒緩毛孔、調理油脂、平滑細緻、平衡油光。大水滴保濕滋養黃金黑面膜注入大量水分 長時間保存於肌膚 撫平細紋、使肌膚平滑重回彈力。,2022-10-01,0
629,629,630,36616,618 Sale  UNICAT 光彩保濕氣墊粉餅 補充包 SPF50+PA+++,618 Sale  UNICAT Luminous Hydra Air Cusion(Refill Pack),彩妝,(Unicat)瑞絲國際貿易有限公司,UNICAT,"小資女必備,HaWooo瘋美妝,美妝新品,Unicat變臉貓,氣墊粉餅,保濕粉餅,氣墊保濕粉餅,Hydra CC Cushion,Lipstick,大理石粉餅,遮瑕粉餅,防曬粉餅,小蒼蘭粉餅,香氛粉餅,Freesia Cushion",美妝達人、網紅好評推薦  霧感隱形毛孔 美肌+無瑕 一拍毛孔柔焦 隱形遮瑕 高效持妝 校正膚色 改善暗沉,2022-10-01,0
630,630,631,36615,UNICAT 浪漫沐浴組 甜蜜櫻花身體護理禮盒組,UNICAT Cherry Blossoms Body Care Gift Box,保養,(Unicat)瑞絲國際貿易有限公司,UNICAT,"變臉貓,Deep Hand Cream,Nourishing Hand Cream,滋潤護手霜,保濕,指緣霜,手足護理,護足霜,招財貓,幸運貓,Fortune Cat,保濕護手霜,香氛護手霜,植萃精華",．內含：檜木香招財貓護手霜40ml+茉莉香幸運貓護手霜40ml+伊蘭香桃花貓護手霜40ml ．全年可用的護手霜 ．採用植物精粹細緻分子滲透力高 給予肌膚充分的修護滋潤 絕不油膩 ．利用最輕柔舒適的方式 呵護雙手 ．告別手部乾燥粗糙,2022-10-01,0
631,631,632,36614,UNICAT 卡哇依睡美人保濕凍膜 5g,UNICAT Revitalizing Face Mask(5g),保養,(Unicat)瑞絲國際貿易有限公司,UNICAT,"晚安凍膜,保濕凍膜,積雪草,保加利亞玫瑰,玫瑰凍膜,玻尿酸凍膜,金縷梅,舒緩凍膜,活氧凍膜,膜法凍膜,膠囊凍膜,洋甘菊凍膜,Chamomile,Hydrating,Moisturizing,Hyaluronic Acid,Centella",快速修護補水、KO粗糙暗沉  安撫敏弱肌、抗初老提亮膚色  蘊含著幾千顆活力『氧氣泡』  一觸澎彈，水潤光澤一整天,2022-10-01,0
632,632,633,36613,UNICAT 維他命E保濕修護潤唇膏 2.8g,UNICAT Nourishing Lip Balm(2.8g),保養,(Unicat)瑞絲國際貿易有限公司,UNICAT,"VITAMIN E,保濕唇膏,護唇膏,修護唇膏,變臉貓,嘴唇保養,嘴唇滋潤,嘴唇護理,護唇膏,飽滿唇,嘟嘟美唇,干裂唇,嘴唇死皮,变脸猫,嘴唇保养,嘴唇滋润,嘴唇护理,护唇膏,饱满唇,lip care,lipstick,nourish lip",Vitamin E滋養保濕修護潤唇膏主要成分含有橙花+蜂蜜+乳酸+紅石榴+維他命E，重拾雙唇粉嫩潤澤，給予唇部肌膚長效清透滋潤感。,2022-10-01,0
633,633,634,36612,UNICAT 油光BYE BYE水感保濕防曬定妝組,UNICAT Birkin Bag Sun Screen(50ml)+Mineral Powder(10g)+Mint Fresh Spray(20ml),保養,(Unicat)瑞絲國際貿易有限公司,UNICAT,"變臉貓,Unicat防曬乳,隔離防曬,抗老,防曬傷,防曬老,小蒼蘭香氛,潤膚防曬乳,保濕防曬乳,隔離乳抗氧化,Whitening,Sun Screen,UV Protection,Sunscreen,UVA,UVB,Hydrating,防曬霜,隔離霜,紫外線,定妝蜜粉,控油蜜粉,礦物蜜粉",人氣美壯大任推薦 8HR不脫妝秘密 10秒控油的超強礦物蜜粉，大熱天不怕脫妝！ 礦物粉體為象牙膚色一拍上立體臉部輪廓 柔焦毛孔創造細緻無暇感 超細緻粉質不卡粉不顯紋路 不顯厚妝感 一拍打造質感膚質．98%阻隔紫外線防護力！ ．有效預防肌膚曬傷、曬黑、老化 ．輕薄不油膩 一抹就推開 ．水潤光澤配方 潤膚高抗氧 ．防曬同時舒緩肌膚不適 補水同時提供抗氧化力 ．SPF50+★★★★高效防曬 所有肌膚皆適用,2022-10-01,0
634,634,635,36611,UNICAT 水煮蛋肌保濕控油組,UNICAT Moisturizing Skincare Set,保養,(Unicat)瑞絲國際貿易有限公司,UNICAT,"卸洗凝露,洗卸凝露,精華水,保濕水,保濕化妝水,Unicat變臉貓,Hydrating,Moisturizing,Toner,Essence,卸妝露,卸妝凝露,臉部清潔,保濕面膜,控油面膜,黃金黑面膜,竹炭面膜",淨透水潤卸洗凝露150ml+水潤保濕精華水150ml+無油光平衡淨顏黃金黑面膜5片,2022-10-01,0
635,635,636,36610,UNICAT 毛孔緊緻奇跡光透組,UNICAT Anti-Pore Clean Lotion(150ml)+Pore Correcting Essence(30ml)+Bio Skin Double Effect Whitening Mask(3 pcs/box),保養,(Unicat)瑞絲國際貿易有限公司,UNICAT,"水楊酸精華液,精華原液,Unicat變臉貓,Hydrating,Moisturizing,精華液,Essence,超能小棕瓶,毛孔調裡,毛孔緊緻,縮小毛孔,緊緻精華,保濕凍膜,保濕水凝霜,爆水霜,保濕霜",．內含：水楊酸毛孔調理超能原液精華30ml+3分鐘毛孔緊膚水150ml+晶鑽礦物極潤修護代謝面膜1盒+水潤保濕凝霜50ml,2022-10-01,0
636,636,637,36609,超值3入組加碼贈 DV TOKYO 海洋礦泥保濕洗卸凝膠100ml×3 送激白CC修護面膜1盒,DV TOKYO Okinawa Sea Silt Daily Cleansing Gel(100ml×3) Free Whitening Mask(5 pcs/box),保養,(DV TOKYO)麗彤生醫科技股份有限公司,DV TOKYO,"DV-TOKYO-SERIES,DVitems,郭書瑤,瑤瑤,Makeup-Removing,Makeup Removing 卸妝精華,臉部清潔,卸妝保養,植萃卸妝,保濕卸妝,美白卸妝,卸妝凝膠,深海泥,礦物泥",溫和深度洗卸 吸附毛孔髒汙 軟化角質去除污垢 提升肌膚保水力 椰子油萃取成分 無油無泡乳化專利 三大保濕保水精華添加  酒粕精華、神經醯胺、多醣體 水嫩Q彈,2022-10-01,0
637,637,638,36608,德国alkmene 茶树精油洗净面膜去角质3合一凝乳150ml 加碼送茶樹精油淨膚毛孔緊膚水150ml,alkmene Tea Tree Oil 3 in 1 Cleansing-Scrub-Mask(150ml) Free Tea Tree Essential Oil Purifying Pore Firming Lotion(150ml,保養,(歐洲保養專家)勇昌貿易有限公司,1838歐洲保養專家,"去角质霜,去角质凝胶,洗面奶",．澳洲茶樹 天然防護 ．潔顏+去角質+淨化面膜，三效合一 ．緊緻毛孔 調理控油 ．適用中、油性、混合性肌膚及毛孔易阻塞的問題肌膚 ．舒緩肌膚，修護喚醒肌 ．平衡油脂，分泌告別油光 ．去除老廢角質，促進角質更新 ．不含有害防腐劑、礦物油、PEGS 聚乙二醇、SLS/SLES,2022-10-01,0
638,638,639,36607,50%OFF！ 買1送1 德國ISANA 精華原液膠囊系列 7顆/片 多款任選,"50%OFF！ Buy 1 Get 1 Free ISANA Beauty Concentrated Essence(7 pcs/piece,options)",保養,(歐洲保養專家)勇昌貿易有限公司,1838歐洲保養專家,"Europe Skin Care,歐洲保養,保濕,Moisturizing,Hydrating,補水,滋潤,美白,Whitening,亮白,Brightening,維他命E,Vitamin E,精華液,皺紋,Wrinkle,抗皺,Anti-wrinkle,乾燥,老化,抗老,Anti-aging,Pflegekapseln",．紫色-抗老緊緻膠囊 抗老修護NO1 ．滋潤持久，夜間強化保護 ．藍色-密集補水 提供肌膚 水、潤、彈 ．乾燥缺水肌膚專用 ．紅色-眼部抗老專用 抗老修護NO1 ．喚醒眼周 舒緩疲勞 深度保濕 ．黃色-濃縮Q10菁華 ．緊致拉提 再現年輕肌膚 ．有效淡化細紋 補水柔嫩 ．粉色-亮膚光澤 白潤透紅 ．提亮肌膚 植萃添加 ．保水滋潤 淨白肌膚,2022-10-01,0
639,639,640,36606,50%OFF！ 限量75組 德國alkmene 大蕁麻控油洗髮露250ml 加碼送金盞花修護潤髮乳250ml,50%OFF！ alkmene Brennnessel Oil Control Shampoo(250ml) Free Calendula Repair Conditioner(250ml),生活,(歐洲保養專家)勇昌貿易有限公司,1838歐洲保養專家,"Europe Skin Care,1838歐洲保養專家,落髮救星,歐洲保養,Alkmene-Haircare,AlkmeneHairProducts,控油洗髮精,洗髮露,頭皮保養,Hair Shampoo,Oil Control,無矽靈,Dimethicone-Free,alkmene-shampoo,Alkmene-set",不含矽靈、礦物油 ．多重草本精華 養髮健根 ．深層清潔 調節油脂 ．洋甘菊亮澤：適合常染燙、乾燥粗乾髮質使用 ．大蕁麻控油：適合油性頭皮、稀疏髮質使用 ．金盞花修護：適合容易受損、分岔、斷裂髮質使用 ．薰衣草豐盈：適合適合敏弱、油性髮質適用,2022-10-01,0
640,640,641,36605,情人節Sales 2組特惠加碼贈 Laler 減油阻糖體驗組 醣立棄+油立崩 20顆/盒,Valentine's Sales Laler Sugar Blocker Weight Lose+Fat Burner(20 capsules/box),保健,(Laler)歐菲爾有限公司,Laler,"保健食品,窈窕瘦身,窈窕,代謝,減肥,順暢,促進代謝,蔬果,益生菌,排便順暢,膳食纖維,Liquid Slimming Capsule,燃脂,瘦身,塑身,阻油控醣, Enzyme,Laler窈窕",全新系列－醣立棄膠囊 ．午、晚餐前｜攔截油醣 ．新添加素食甲殼素、專利五色靈芝！ ．阻控吸收，提升飽足！ 全新系列－油立崩膠囊 ．新添加紐西蘭奇異果籽萃取、非洲芒果籽萃取！ ．順暢排空，瓦解油膩！,2022-10-01,0
641,641,642,36604,情人節Sales 20% OFF 統欣生技 酵力覺醒 皙亮BB錠 84粒/袋,Valentine's Sales 20% OFF Uni-Biotech Power of Health Brightening BB Tablet(84 capsules/pack),保健,(統欣生技)統欣生物科技股份有限公司,統欣生技,"Uni-TongXing,統欣保健,美顏保健,吃的保養品,保健食品,美容精華,青春抗氧,修護潤顏,明亮氣色,光彩動人,美容食品,水潤膨彈,collagen,beauty supplement",統欣生技 酵力覺醒 皙亮BB錠含有日本專利圓酵母OPITAC榖胱甘肽250mg、維生素C高含量600mg、釀酒酵母+諾麗果SOD酵素萃取有效讓您28天綻放嫩、透、光澤的肌膚！,2022-10-01,0
642,642,643,36603,情人節限定 領卷現折RM20！Vigoway 白藜蘆醇美妍精華飲 10瓶/盒,Valentine's Special Get Coupon Extra RM20 OFF！Vigoway Red Grape Extract Contains Resveratrol(10 bottles/box),保健,(Vigoway)立萬利創新股份有限公司,VIGOWAY,"威客維,保健食品,養生膠囊,膠原蛋白,養顏美容,抗老化,抗氧化,美白飲,膠原飲,保健食品,吃的保養品,養顏美白 Whitening,美妍,養容美顏,膠原蛋白,新陳代謝,亮顏,莓果多酚,莓果精華,抗氧化,collagen,beauty,metabolism,whitening,antioxidant",98%超高純度天然白藜蘆醇嚴選優質法國勃地產區的紅酒專釀黑比諾葡萄    亮白神器-穀胱甘肽    三大關鍵青春力 白黎蘆醇+花青素+毅胱甘胶    ADS專利技術保護    1瓶=500杯紅葡萄酒的白藥蘆醇含量,2022-10-01,0
643,643,644,36602,情人節Sales PWP 家倍健優加 複方南瓜籽油膠囊 30粒/瓶,Valentine's Sales PWP NatureMax Compound Pumpkin Seed Oil Capsules(30 capsules/bottle),保健,(Angel LaLa/家倍健優加)維康生醫實業有限公司,Angel Lala,"家倍健優加 ,保健食品,複方南瓜籽油膠囊,Compound Pumpkin Seed Oil Capsules,pumpkin,zinc,family,men,supplement,男性,Nature Maxi,鋅,南瓜籽油",-南瓜籽油 優質不飽和脂肪酸-調節生理 加強鋅 增強體力、維持生殖機能-解決男性私密困擾、喚醒暢快幸福原力,2022-10-01,0
644,644,645,36601,情人節Sales PWP Angel LaLa 薑黃人蔘蜆B群緩釋加強錠 30錠/盒,Valentine's Sales PWP Angel LaLa Turmeric Ginseng Clam B Complex Sustained Release Booster(30 tablets/box),保健,(Angel LaLa/家倍健優加)維康生醫實業有限公司,Angel Lala,"AngelLaLa,天使娜拉,保健食品,高濃度B群,vitamin-B-complex,活力加倍,維持好體力,補充精神,調整體質,人參補氣,高壓上班族,容易疲憊",高濃度完整複方B群活力加倍 強化複合人蔘+黃金蜆+薑黃 緩釋速攻高科技升級好體力 緩釋速攻 健康有效率,2022-10-01,0
645,645,646,36600,情人節Sales PWP DV BOTO有機甜菜根汁 80ml×30包/箱,Valentine's Sales PWP DV BOTO Organic Red Beet Juice 80ml (30 packs/box),保健,(DV)麗彤生醫科技股份有限公司,DV,"DV BOTO有機甜菜根汁,dv 新品,boto甜菜根,boto,甜菜根汁,甜菜juice,dv juice,有機甜菜根汁,Organic Red Beet Juice,red beet juice,organic juice,DV red beet,korea red beet juice",韓國BOTO品牌，有機養生甜菜根生機健康精力汁，健康領導品牌歐洲靈芝的美稱，天然補鐵果汁，無糖無色素無防腐劑無負擔！,2022-10-01,0
646,646,647,36599,情人節Sales PWP DV 雙樂纖 30顆/盒,Valentine's Sales PWP DV Double Slimming Fiber(30 capsules/box),保健,(DV)麗彤生醫科技股份有限公司,DV,"代謝 Metabolism,瘦身 Slimming,DVitems,DV喜樂纖,新陳代謝,瘦身膠囊,瘦身錠,體脂肪救星,腸胃蠕動,排便順暢,體重控制,Dietary Fiber,減肥 Diet,體脂肪",雙樂纖4大功效；減少體脂肪形成；阻斷熱量吸收；調節血脂肪；增加運動後燃效應,2022-10-01,0
647,647,648,36598,DR.CINK 花蜜酵母賦活緊緻卸妝精萃 200ml,DR.CINK ECOBIOTYS Anti-Aging Revival Remover(200ml),保養,(Dr.Cink)新高橋生技股份有限公司,DR.CINK,"卸妝清潔,臉部清潔,卸妝乳,卸妝露,卸妝保養品,抗皺緊緻,Anti-Aging Remover,黃金花蜜卸妝,抗老卸妝,花蜜酵母,花蜜賦活.卸妝精萃,卸妝精華,黃金胜肽,奈米卸妝,緊緻撫紋,抗皺緊實,抗老精華,Anti-wrinkle,Removing,保濕卸妝,卸妆精华,脸部清洁,脸部保养,,makeup removal,face cleanser,facial cleansing",花蜜緊緻卸妝精萃使用花蜜雙科技卸除堆積已久的老化、彩妝，並達到降低敏感、抗老無紋、增强防禦、燈泡肌！,2022-10-01,0
648,648,649,36597,情人節Sales 4盒加碼贈 DV 雙樂纖 Super Plus+特濃升級版 30顆/盒×4 再送燃脂褲M-Size,Valentine's Sales DV Super Plus+Double Slimming Capsules(30 caps/box)×4 Free Fat-Burnning Pant(M-Size),保健,(DV)麗彤生醫科技股份有限公司,DV,"陳喬恩,雙樂纖SP,代謝 Metabolism,瘦身 Slimming,新陳代謝,瘦身膠囊,瘦身錠,體脂肪救星,腸胃蠕動,排便順暢,體重控制,Dietary Fiber,減肥 Diet,體脂肪,陳喬恩,窈窕錠",陳喬恩維持身材的秘密：打擊多餘肥油肉肉、燃燒超有感。,2022-10-01,0
649,649,650,36596,情人節Sales 5盒加碼贈 DV 一錠飽 20錠/盒×5 再送寒天晶凍1盒,Valentine's Sales DV Garcinia Cambogia Effervescent Tablets(20 tablets/box)×5 Free Fruit Enzyme Jello(10 packs/box),保健,(DV)麗彤生醫科技股份有限公司,DV,"窈窕塑型,瘦身,S曲綫,飽足感,發泡錠,天晶凍,代謝,補充營養,補充纖維,燃燒脂肪,減少脂肪,飽腹,S曲线,饱足感,发泡锭,代谢,补充营养,补充纤维,燃烧脂肪,饱腹,metabolism,slim,health care,supplement-special-deal",DV一錠飽藤黃果發泡錠可對抗嘴饞、補充營養、强化代謝。吸收率為膠囊的4倍，補充一天的所需！内含的藤黃果刺激飽足感，不易飢餓，也可促進脂肪酸燃燒，分解多餘的油脂！,2022-10-01,0
